IRIS;GRD_QUART
763690000;7636900
763700000;7637000
763710000;7637100
763720000;7637200
763730000;7637300
763740000;7637400
763750000;7637500
763770000;7637700
763780000;7637800
763790000;7637900
763800000;7638000
763810000;7638100
763820000;7638200
763830000;7638300
763840101;7638401
763840102;7638401
763840103;7638401
763840104;7638401
763840105;7638401
763850000;7638500
763860000;7638600
763870000;7638700
763880000;7638800
763890000;7638900
763900000;7639000
763910000;7639100
763920000;7639200
763930000;7639300
763940000;7639400
763950000;7639500
763960000;7639600
763970000;7639700
763980000;7639800
763990000;7639900
764000000;7640000
764010000;7640100
764020101;7640201
764020102;7640201
764020103;7640201
764030000;7640300
764040000;7640400
764050000;7640500
764060000;7640600
764070000;7640700
764080000;7640800
764090000;7640900
764100101;7641001
764100102;7641001
764100103;7641001
764100104;7641001
764100105;7641001
764100106;7641001
764110000;7641100
764120000;7641200
764130000;7641300
764140000;7641400
764150000;7641500
764160000;7641600
764170000;7641700
764180000;7641800
764190000;7641900
764200000;7642000
764210000;7642100
764220000;7642200
764230000;7642300
764240000;7642400
764250000;7642500
764260000;7642600
764270000;7642700
764280000;7642800
764290101;7642901
764290102;7642901
764290103;7642901
764300000;7643000
764310000;7643100
764320000;7643200
764330000;7643300
764340000;7643400
764350000;7643500
764360000;7643600
764370000;7643700
764380000;7643800
764390000;7643900
764400000;7644000
764410000;7644100
764420000;7644200
764430000;7644300
764450000;7644500
764460000;7644600
764470101;7644701
764470102;7644701
764470103;7644701
764470104;7644701
764470105;7644701
764470106;7644701
764470107;7644701
764470108;7644701
764470109;7644701
764480000;7644800
764490000;7644900
764500000;7645000
764510101;7645101
764510102;7645101
764510103;7645101
764510201;7645102
764510202;7645102
764510203;7645102
764510204;7645102
764510301;7645103
764510302;7645103
764510303;7645103
764510304;7645103
764520000;7645200
764530000;7645300
764540000;7645400
764550000;7645500
764560000;7645600
764570000;7645700
764580000;7645800
764590000;7645900
764600000;7646000
764610000;7646100
764620000;7646200
764630000;7646300
764640000;7646400
764650000;7646500
764670000;7646700
764680000;7646800
764690000;7646900
764700000;7647000
764710000;7647100
764720000;7647200
764730000;7647300
764740101;7647401
764740102;7647401
764740103;7647401
764740104;7647401
764740105;7647401
764750101;7647501
764750102;7647501
764760101;7647601
764760102;7647601
764760103;7647601
764760104;7647601
764760201;7647602
764770000;7647700
764780000;7647800
764790000;7647900
764800000;7648000
764810000;7648100
764820000;7648200
764830000;7648300
764840101;7648401
764840102;7648401
764840103;7648401
764840104;7648401
764840105;7648401
764840106;7648401
764840107;7648401
764840108;7648401
764850000;7648500
764860000;7648600
764870000;7648700
764880000;7648800
764890000;7648900
764900000;7649000
764910000;7649100
764920000;7649200
764930000;7649300
764940000;7649400
764950101;7649501
764950102;7649501
764950103;7649501
764970101;7649701
764970102;7649701
764970103;7649701
764970104;7649701
764970105;7649701
764980101;7649801
764980102;7649801
764980103;7649801
764980104;7649801
764980105;7649801
764980106;7649801
764980107;7649801
764980108;7649801
764980109;7649801
764980110;7649801
764980111;7649801
764980112;7649801
764990000;7649900
765000000;7650000
765010000;7650100
765020000;7650200
765030000;7650300
765040000;7650400
765050000;7650500
765060000;7650600
765070000;7650700
765080000;7650800
765090000;7650900
765100000;7651000
765110000;7651100
765120000;7651200
765130000;7651300
765140000;7651400
765150000;7651500
765160000;7651600
765170000;7651700
765180000;7651800
765190000;7651900
765200000;7652000
765210000;7652100
765220000;7652200
765230000;7652300
765240000;7652400
765260000;7652600
765270000;7652700
765280000;7652800
765290000;7652900
765300000;7653000
765310000;7653100
765320000;7653200
765330000;7653300
765340000;7653400
765350000;7653500
765360000;7653600
765370000;7653700
765380000;7653800
765400101;7654001
765400102;7654001
765400103;7654001
765400104;7654001
765400105;7654001
765400106;7654001
765400201;7654002
765400202;7654002
765400203;7654002
765400204;7654002
765400205;7654002
765400301;7654003
765400302;7654003
765400303;7654003
765400304;7654003
765400305;7654003
765400306;7654003
765400401;7654004
765400402;7654004
765400403;7654004
765400404;7654004
765400405;7654004
765400501;7654005
765400502;7654005
765400503;7654005
765400504;7654005
765400601;7654006
765400602;7654006
765400603;7654006
765400604;7654006
765400701;7654007
765400702;7654007
765400801;7654008
765400802;7654008
765400901;7654009
765400902;7654009
765401001;7654010
765401002;7654010
765401003;7654010
765401004;7654010
765401005;7654010
765401006;7654010
765410000;7654100
765420000;7654200
765430000;7654300
765440000;7654400
765450000;7654500
765460000;7654600
765470000;7654700
765480000;7654800
765490000;7654900
765500000;7655000
765510000;7655100
765520101;7655201
765520102;7655201
765520103;7655201
765520104;7655201
765530000;7655300
765540000;7655400
765550000;7655500
765560000;7655600
765570000;7655700
765580000;7655800
765590000;7655900
765600000;7656000
765610101;7656101
765610102;7656101
765610103;7656101
765610104;7656101
765620000;7656200
765630000;7656300
765640000;7656400
765650000;7656500
765660000;7656600
765670000;7656700
765680000;7656800
765690000;7656900
765700000;7657000
765710000;7657100
765720000;7657200
765730000;7657300
765740000;7657400
765750102;7657501
765750105;7657501
765750106;7657501
765750107;7657501
765750201;7657502
765750202;7657502
765750203;7657502
765750301;7657503
765750401;7657504
765750402;7657504
765750501;7657505
765750601;7657506
765750602;7657506
765750701;7657507
765750702;7657507
765750801;7657508
765750802;7657508
765750902;7657509
765750903;7657509
765760000;7657600
765770000;7657700
765780000;7657800
765800000;7658000
765810000;7658100
765820000;7658200
765830000;7658300
765840000;7658400
765850000;7658500
765860000;7658600
765870000;7658700
765880000;7658800
765890000;7658900
765900000;7659000
765910000;7659100
765920000;7659200
765930000;7659300
765940000;7659400
765950000;7659500
765960000;7659600
765970000;7659700
765980000;7659800
765990000;7659900
766000000;7660000
766010000;7660100
766020000;7660200
766030000;7660300
766040000;7660400
766050000;7660500
766060000;7660600
766080000;7660800
766090000;7660900
766100000;7661000
766110000;7661100
766120000;7661200
766130000;7661300
766140000;7661400
766150000;7661500
766160000;7661600
766170000;7661700
766180000;7661800
766190000;7661900
766200000;7662000
766210000;7662100
766220000;7662200
766230000;7662300
766240000;7662400
766260000;7662600
766270000;7662700
766280000;7662800
766290000;7662900
766300000;7663000
766310000;7663100
766320000;7663200
766340000;7663400
766350000;7663500
766360000;7663600
766370000;7663700
766380000;7663800
766400101;7664001
766400102;7664001
766400103;7664001
766410000;7664100
766420000;7664200
766440000;7664400
766450000;7664500
766460000;7664600
766470000;7664700
766480000;7664800
766490000;7664900
766500000;7665000
766510000;7665100
766520000;7665200
766530000;7665300
766540000;7665400
766550000;7665500
766560000;7665600
766570000;7665700
766580000;7665800
766600000;7666000
766620000;7666200
766630000;7666300
766640000;7666400
766650000;7666500
766660000;7666600
766670000;7666700
766680000;7666800
766690000;7666900
766700000;7667000
766710000;7667100
766720000;7667200
766730000;7667300
766750000;7667500
766760000;7667600
766770000;7667700
766780000;7667800
766790000;7667900
766800000;7668000
766810101;7668101
766810102;7668101
766810103;7668101
766810104;7668101
766810105;7668101
766810106;7668101
766810107;7668101
766810108;7668101
766810109;7668101
766810110;7668101
766810111;7668101
766810112;7668101
766810113;7668101
766810114;7668101
766820000;7668200
766830000;7668300
766840000;7668400
766850000;7668500
766860000;7668600
766880000;7668800
766890000;7668900
766900000;7669000
766910000;7669100
766920000;7669200
766930000;7669300
766940000;7669400
766950000;7669500
766970000;7669700
766980000;7669800
766990000;7669900
767000000;7670000
767020000;7670200
767030000;7670300
767050000;7670500
767060000;7670600
767070000;7670700
767080000;7670800
767090101;7670901
767090102;7670901
767100000;7671000
767110101;7671101
767110102;7671101
767110103;7671101
767120000;7671200
767140000;7671400
767150000;7671500
767160000;7671600
767170000;7671700
767180000;7671800
767190000;7671900
767200000;7672000
767210000;7672100
767230000;7672300
767240000;7672400
767250000;7672500
767260000;7672600
767270000;7672700
767280000;7672800
767300000;7673000
767310000;7673100
767320000;7673200
767330000;7673300
767340000;7673400
767350000;7673500
767360000;7673600
767370000;7673700
767380000;7673800
767390000;7673900
767400000;7674000
767410000;7674100
767430000;7674300
767440000;7674400
767450000;7674500
767460000;7674600
767470000;7674700
767480000;7674800
767490000;7674900
767500000;7675000
767510000;7675100
767520000;7675200
767530000;7675300
767540000;7675400
767550000;7675500
767560000;7675600
767570000;7675700
767580101;7675801
767580102;7675801
767580103;7675801
767580104;7675801
767580105;7675801
767590000;7675900
770010000;7700100
770020000;7700200
770030000;7700300
770040000;7700400
770050000;7700500
770060000;7700600
770070000;7700700
770080000;7700800
770090000;7700900
770100000;7701000
770110000;7701100
770120000;7701200
770130000;7701300
770140101;7701401
770140102;7701401
770140103;7701401
770140104;7701401
770140105;7701401
770150000;7701500
770160000;7701600
770180000;7701800
770190000;7701900
770200000;7702000
770210000;7702100
770220000;7702200
770230000;7702300
770240000;7702400
770250000;7702500
770260000;7702600
770270000;7702700
770290000;7702900
770300000;7703000
770310000;7703100
770320000;7703200
770330000;7703300
770340000;7703400
770350000;7703500
770360000;7703600
770370101;7703701
770370102;7703701
770380000;7703800
770390000;7703900
770400000;7704000
770410000;7704100
770420000;7704200
770430000;7704300
770440000;7704400
770450000;7704500
770460000;7704600
770470000;7704700
770480000;7704800
770490000;7704900
770500000;7705000
770510000;7705100
770520000;7705200
770530101;7705301
770530102;7705301
770530201;7705302
770540000;7705400
770550000;7705500
770560000;7705600
770570000;7705700
770580101;7705801
770580102;7705801
770580103;7705801
770580104;7705801
770580105;7705801
770590000;7705900
770600000;7706000
770610000;7706100
770620000;7706200
770630000;7706300
770650000;7706500
770660000;7706600
770670101;7706701
770670102;7706701
770670103;7706701
770670199;7706701
770680000;7706800
770690000;7706900
770700000;7707000
770710000;7707100
770720000;7707200
770730000;7707300
770750000;7707500
770760000;7707600
770770000;7707700
770780000;7707800
770790101;7707901
770790102;7707901
770790103;7707901
770800000;7708000
770810000;7708100
770820000;7708200
770830101;7708301
770830102;7708301
770830201;7708302
770830202;7708302
770830301;7708303
770830302;7708303
770830303;7708303
770840000;7708400
770850000;7708500
770860000;7708600
770870000;7708700
770880000;7708800
770890000;7708900
770900000;7709000
770910000;7709100
770930000;7709300
770940000;7709400
770950000;7709500
770960000;7709600
770970000;7709700
770980000;7709800
770990000;7709900
771000000;7710000
771010000;7710100
771020000;7710200
771030000;7710300
771040000;7710400
771060000;7710600
771070000;7710700
771080101;7710801
771080102;7710801
771080201;7710802
771080301;7710803
771080302;7710803
771080303;7710803
771080304;7710803
771080401;7710804
771080501;7710805
771080502;7710805
771080503;7710805
771080601;7710806
771080602;7710806
771080701;7710807
771080702;7710807
771080703;7710807
771090000;7710900
771100000;7711000
771110000;7711100
771120000;7711200
771130000;7711300
771140000;7711400
771150000;7711500
771160000;7711600
771170000;7711700
771180101;7711801
771180102;7711801
771180103;7711801
771180104;7711801
771190000;7711900
771200000;7712000
771210000;7712100
771220101;7712201
771220102;7712201
771220201;7712202
771220202;7712202
771220203;7712202
771220301;7712203
771220302;7712203
771220401;7712204
771220402;7712204
771220403;7712204
771220404;7712204
771230000;7712300
771240000;7712400
771250000;7712500
771260000;7712600
771270000;7712700
771280000;7712800
771290000;7712900
771300000;7713000
771310101;7713101
771310102;7713101
771310201;7713102
771310202;7713102
771310301;7713103
771320000;7713200
771330000;7713300
771340000;7713400
771350000;7713500
771360000;7713600
771370000;7713700
771380000;7713800
771390101;7713901
771390102;7713901
771400000;7714000
771410000;7714100
771420000;7714200
771430000;7714300
771440000;7714400
771450000;7714500
771460000;7714600
771470000;7714700
771480000;7714800
771500000;7715000
771510000;7715100
771520101;7715201
771520102;7715201
771520201;7715202
771520202;7715202
771520203;7715202
771520204;7715202
771520205;7715202
771520301;7715203
771520302;7715203
771520303;7715203
771520401;7715204
771530101;7715301
771530102;7715301
771530103;7715301
771540000;7715400
771550000;7715500
771560000;7715600
771570000;7715700
771580000;7715800
771590000;7715900
771610000;7716100
771620000;7716200
771630000;7716300
771640000;7716400
771650000;7716500
771670000;7716700
771680000;7716800
771690101;7716901
771690102;7716901
771710101;7717101
771710102;7717101
771720000;7717200
771730000;7717300
771740000;7717400
771750000;7717500
771760000;7717600
771770000;7717700
771780000;7717800
771790000;7717900
771800000;7718000
771810000;7718100
771820000;7718200
771830101;7718301
771830102;7718301
771840000;7718400
771850000;7718500
771860101;7718601
771860102;7718601
771860103;7718601
771860104;7718601
771860105;7718601
771860106;7718601
771860107;7718601
771860108;7718601
771870000;7718700
771880000;7718800
771900000;7719000
771910000;7719100
771920000;7719200
771930000;7719300
771940000;7719400
771950000;7719500
771960000;7719600
771970000;7719700
771980000;7719800
771990000;7719900
772000000;7720000
772010000;7720100
772020000;7720200
772030000;7720300
772040000;7720400
772050000;7720500
772060000;7720600
772070000;7720700
772080000;7720800
772090000;7720900
772100000;7721000
772110000;7721100
772120000;7721200
772140000;7721400
772150101;7721501
772150102;7721501
772150103;7721501
772160000;7721600
772170000;7721700
772180000;7721800
772190000;7721900
772200000;7722000
772210000;7722100
772220000;7722200
772230000;7722300
772240000;7722400
772250000;7722500
772260000;7722600
772270000;7722700
772280000;7722800
772290000;7722900
772300000;7723000
772310000;7723100
772320000;7723200
772330000;7723300
772340000;7723400
772350000;7723500
772360000;7723600
772370000;7723700
772380000;7723800
772390000;7723900
772400000;7724000
772410000;7724100
772420000;7724200
772430101;7724301
772430102;7724301
772430103;7724301
772430201;7724302
772430202;7724302
772430301;7724303
772430302;7724303
772430303;7724303
772440000;7724400
772450000;7724500
772460000;7724600
772470000;7724700
772480000;7724800
772490101;7724901
772490102;7724901
772490103;7724901
772500000;7725000
772510104;7725101
772510105;7725101
772510106;7725101
772520000;7725200
772530000;7725300
772540000;7725400
772550000;7725500
772560000;7725600
772570000;7725700
772580101;7725801
772580102;7725801
772580103;7725801
772580104;7725801
772580201;7725802
772580202;7725802
772590000;7725900
772600000;7726000
772610000;7726100
772620000;7726200
772630000;7726300
772640000;7726400
772650000;7726500
772660000;7726600
772670000;7726700
772680000;7726800
772690000;7726900
772700000;7727000
772710000;7727100
772720000;7727200
772730000;7727300
772740000;7727400
772750000;7727500
772760000;7727600
772770000;7727700
772780000;7727800
772790000;7727900
772800000;7728000
772810000;7728100
772820000;7728200
772830000;7728300
772840102;7728401
772840103;7728401
772840201;7728402
772840202;7728402
772840203;7728402
772840204;7728402
772840301;7728403
772840302;7728403
772840401;7728404
772840402;7728404
772840403;7728404
772840501;7728405
772840502;7728405
772840503;7728405
772840504;7728405
772840601;7728406
772840602;7728406
772840603;7728406
772840701;7728407
772840702;7728407
772840801;7728408
772840802;7728408
772840901;7728409
772840902;7728409
772850101;7728501
772850102;7728501
772850103;7728501
772850104;7728501
772850201;7728502
772850202;7728502
772850203;7728502
772850204;7728502
772850301;7728503
772860000;7728600
772870000;7728700
772880101;7728801
772880102;7728801
772880103;7728801
772880201;7728802
772880202;7728802
772880203;7728802
772880204;7728802
772880301;7728803
772880401;7728804
772880501;7728805
772880502;7728805
772880503;7728805
772880601;7728806
772880602;7728806
772880603;7728806
772890000;7728900
772900000;7729000
772910000;7729100
772920000;7729200
772930000;7729300
772940101;7729401
772940102;7729401
772940103;7729401
772940201;7729402
772940202;7729402
772940203;7729402
772940301;7729403
772950000;7729500
772960101;7729601
772960102;7729601
772960103;7729601
772960105;7729601
772960106;7729601
772960107;7729601
772970000;7729700
772980000;7729800
773000000;7730000
773010000;7730100
773020000;7730200
773030000;7730300
773040000;7730400
773050101;7730501
773050102;7730501
773050103;7730501
773050104;7730501
773050105;7730501
773050201;7730502
773050202;7730502
773050203;7730502
773060000;7730600
773070101;7730701
773070102;7730701
773070103;7730701
773070104;7730701
773070105;7730701
773080000;7730800
773090000;7730900
773100000;7731000
773110000;7731100
773120000;7731200
773130000;7731300
773140000;7731400
773150000;7731500
773160101;7731601
773160102;7731601
773160103;7731601
773170000;7731700
773180000;7731800
773190000;7731900
773200000;7732000
773210000;7732100
773220000;7732200
773230000;7732300
773250000;7732500
773260101;7732601
773260102;7732601
773260103;7732601
773270101;7732701
773270102;7732701
773270103;7732701
773280000;7732800
773290000;7732900
773300101;7733001
773300102;7733001
773310000;7733100
773320000;7733200
773330101;7733301
773330102;7733301
773330103;7733301
773330104;7733301
773330201;7733302
773350000;7733500
773360000;7733600
773370101;7733701
773370201;7733702
773370202;7733702
773370203;7733702
773370204;7733702
773370205;7733702
773370206;7733702
773380000;7733800
773390000;7733900
773400000;7734000
773410000;7734100
773420000;7734200
773430000;7734300
773440000;7734400
773450000;7734500
773470000;7734700
773480000;7734800
773490101;7734901
773490102;7734901
773500101;7735001
773500201;7735002
773500301;7735003
773500302;7735003
773500303;7735003
773500401;7735004
773500402;7735004
773500501;7735005
773500601;7735006
773520000;7735200
773530000;7735300
773540000;7735400
773550000;7735500
773560000;7735600
773570000;7735700
773580000;7735800
773590000;7735900
773600000;7736000
773610000;7736100
773630000;7736300
773640000;7736400
773650000;7736500
773660000;7736600
773670000;7736700
773680000;7736800
773690000;7736900
773700000;7737000
773710000;7737100
773720000;7737200
773730101;7737301
773730102;7737301
773730103;7737301
773730201;7737302
773730301;7737303
773730401;7737304
773730402;7737304
773730501;7737305
773730502;7737305
773730503;7737305
773730504;7737305
773740000;7737400
773760000;7737600
773770000;7737700
773780000;7737800
773790101;7737901
773790102;7737901
773790103;7737901
773790201;7737902
773790202;7737902
773800000;7738000
773810000;7738100
773820000;7738200
773830000;7738300
773840000;7738400
773850000;7738500
773860000;7738600
773870000;7738700
773880000;7738800
773890000;7738900
773900101;7739001
773900102;7739001
773900201;7739002
773900202;7739002
773900203;7739002
773900301;7739003
773900302;7739003
773900401;7739004
773900501;7739005
773910000;7739100
773920000;7739200
773930000;7739300
773940000;7739400
773950000;7739500
773960000;7739600
773970000;7739700
773980000;7739800
774000000;7740000
774010000;7740100
774020000;7740200
774030000;7740300
774040000;7740400
774050000;7740500
774060000;7740600
774070101;7740701
774070102;7740701
774070103;7740701
774070104;7740701
774070105;7740701
774070106;7740701
774080000;7740800
774090000;7740900
774100000;7741000
774110000;7741100
774120000;7741200
774130000;7741300
774140000;7741400
774150000;7741500
774160000;7741600
774170000;7741700
774180000;7741800
774190000;7741900
774200000;7742000
774210000;7742100
774230000;7742300
774240000;7742400
774250000;7742500
774260000;7742600
774270000;7742700
774280000;7742800
774290000;7742900
774300000;7743000
774310101;7743101
774310102;7743101
774320000;7743200
774330000;7743300
774340000;7743400
774350000;7743500
774360000;7743600
774370000;7743700
774380101;7743801
774380102;7743801
774390000;7743900
774400000;7744000
774410000;7744100
774420000;7744200
774430000;7744300
774440000;7744400
774450101;7744501
774450102;7744501
774450201;7744502
774450202;7744502
774450203;7744502
774450301;7744503
774450302;7744503
774450401;7744504
774450402;7744504
774460000;7744600
774470000;7744700
774480000;7744800
774490000;7744900
774500000;7745000
774510000;7745100
774520000;7745200
774530000;7745300
774540000;7745400
774550000;7745500
774560000;7745600
774570000;7745700
774580101;7745801
774580102;7745801
774590000;7745900
774600000;7746000
774610000;7746100
774620000;7746200
774630000;7746300
774640101;7746401
774640102;7746401
774640103;7746401
774650000;7746500
774660000;7746600
774670000;7746700
774680101;7746801
774680102;7746801
774680103;7746801
774680104;7746801
774680201;7746802
774680202;7746802
774680203;7746802
774680204;7746802
774680205;7746802
774680206;7746802
774680207;7746802
774690000;7746900
774700101;7747001
774700102;7747001
774700103;7747001
774710000;7747100
774720000;7747200
774730000;7747300
774740000;7747400
774750000;7747500
774760000;7747600
774770000;7747700
774780000;7747800
774790101;7747901
774790102;7747901
774790103;7747901
774790104;7747901
774790105;7747901
774800000;7748000
774810000;7748100
774820000;7748200
774830000;7748300
774840000;7748400
774850000;7748500
774860000;7748600
774870101;7748701
774870102;7748701
774870103;7748701
774870104;7748701
774890000;7748900
774900000;7749000
774920000;7749200
774930000;7749300
774940000;7749400
774950101;7749501
774950102;7749501
774950103;7749501
774960000;7749600
774980000;7749800
775000000;7750000
775010000;7750100
775040000;7750400
775050000;7750500
775060000;7750600
775070000;7750700
775080000;7750800
775090000;7750900
775100000;7751000
775110000;7751100
775120000;7751200
775130000;7751300
775140101;7751401
775140102;7751401
775140103;7751401
775140104;7751401
775140201;7751402
775140301;7751403
775150000;7751500
775160000;7751600
775170000;7751700
775180000;7751800
775190000;7751900
775200000;7752000
775210000;7752100
775220000;7752200
775230000;7752300
775240000;7752400
775250000;7752500
775260000;7752600
775270000;7752700
775280000;7752800
775290000;7752900
775300000;7753000
775310000;7753100
775320000;7753200
775330000;7753300
775340000;7753400
780030000;7800300
780050101;7800501
780050102;7800501
780050103;7800501
780050104;7800501
780050105;7800501
780050106;7800501
780050107;7800501
780050108;7800501
780050109;7800501
780060000;7800600
780070000;7800700
780090000;7800900
780100000;7801000
780130000;7801300
780150101;7801501
780150102;7801501
780150103;7801501
780150104;7801501
780150105;7801501
780150106;7801501
780200000;7802000
780290101;7802901
780290102;7802901
780290103;7802901
780290104;7802901
780290105;7802901
780290106;7802901
780300000;7803000
780310000;7803100
780330000;7803300
780340000;7803400
780360000;7803600
780430000;7804300
780480000;7804800
780490000;7804900
780500000;7805000
780530000;7805300
780570000;7805700
780620101;7806201
780620102;7806201
780620103;7806201
780680000;7806800
780700000;7807000
780710000;7807100
780720000;7807200
780730103;7807301
780730104;7807301
780730105;7807301
780730106;7807301
780730107;7807301
780730108;7807301
780760000;7807600
780770000;7807700
780820000;7808200
780840000;7808400
780870000;7808700
780890000;7808900
780900000;7809000
780920101;7809201
780920102;7809201
780920103;7809201
780920104;7809201
780960000;7809600
781040000;7810400
781070000;7810700
781080000;7810800
781130000;7811300
781170101;7811701
781170102;7811701
781180000;7811800
781200000;7812000
781230101;7812301
781230102;7812301
781230103;7812301
781230104;7812301
781230105;7812301
781230106;7812301
781240101;7812401
781240102;7812401
781240103;7812401
781240104;7812401
781240105;7812401
781250000;7812500
781260101;7812601
781260102;7812601
781260103;7812601
781260104;7812601
781260105;7812601
781260106;7812601
781260107;7812601
781260108;7812601
781260109;7812601
781260110;7812601
781260111;7812601
781280000;7812800
781330101;7813301
781330102;7813301
781380101;7813801
781380102;7813801
781380103;7813801
781380104;7813801
781380105;7813801
781400000;7814000
781430000;7814300
781460101;7814601
781460102;7814601
781460103;7814601
781460104;7814601
781460105;7814601
781460106;7814601
781460107;7814601
781460108;7814601
781460109;7814601
781460110;7814601
781460111;7814601
781460112;7814601
781460113;7814601
781470000;7814700
781520000;7815200
781580101;7815801
781580102;7815801
781580103;7815801
781580104;7815801
781580105;7815801
781580106;7815801
781580107;7815801
781580108;7815801
781580109;7815801
781580110;7815801
781580111;7815801
781580112;7815801
781580113;7815801
781580201;7815802
781600101;7816001
781600102;7816001
781620000;7816200
781630000;7816300
781640000;7816400
781650101;7816501
781650102;7816501
781650103;7816501
781650104;7816501
781650105;7816501
781650106;7816501
781680000;7816800
781710000;7817100
781720101;7817201
781720102;7817201
781720103;7817201
781720104;7817201
781720105;7817201
781720106;7817201
781720107;7817201
781720108;7817201
781720109;7817201
781720110;7817201
781720111;7817201
781720112;7817201
781720113;7817201
781720114;7817201
781720115;7817201
781850000;7818500
781880000;7818800
781890000;7818900
781900101;7819001
781900102;7819001
781900103;7819001
781900104;7819001
781920000;7819200
781930000;7819300
781940000;7819400
781960000;7819600
782020000;7820200
782060000;7820600
782080101;7820801
782080102;7820801
782080103;7820801
782080104;7820801
782080105;7820801
782080106;7820801
782080107;7820801
782080108;7820801
782090000;7820900
782170101;7821701
782170102;7821701
782170103;7821701
782200101;7822001
782200102;7822001
782240000;7822400
782270000;7822700
782300000;7823000
782310000;7823100
782330000;7823300
782340000;7823400
782360000;7823600
782370000;7823700
782380000;7823800
782390000;7823900
782420101;7824201
782420102;7824201
782420103;7824201
782420104;7824201
782420105;7824201
782420106;7824201
782450000;7824500
782460000;7824600
782550000;7825500
782610000;7826100
782620000;7826200
782630000;7826300
782640000;7826400
782650000;7826500
782670101;7826701
782670102;7826701
782670103;7826701
782690000;7826900
782760000;7827600
782780000;7827800
782810000;7828100
782830000;7828300
782850000;7828500
782890000;7828900
782900000;7829000
782910000;7829100
782960000;7829600
782970101;7829701
782970102;7829701
782970103;7829701
782970104;7829701
782970105;7829701
782970106;7829701
782970107;7829701
782970108;7829701
782970109;7829701
782990000;7829900
783000000;7830000
783020000;7830200
783050000;7830500
783070000;7830700
783100000;7831000
783110101;7831101
783110102;7831101
783110103;7831101
783110201;7831102
783110202;7831102
783110203;7831102
783110301;7831103
783110302;7831103
783110303;7831103
783110401;7831104
783110402;7831104
783110403;7831104
783110501;7831105
783110502;7831105
783140000;7831400
783170000;7831700
783200000;7832000
783210000;7832100
783220102;7832201
783220103;7832201
783220104;7832201
783220105;7832201
783240000;7832400
783250000;7832500
783270000;7832700
783290000;7832900
783340000;7833400
783350101;7833501
783350102;7833501
783350103;7833501
783350104;7833501
783350105;7833501
783350106;7833501
783370000;7833700
783430000;7834300
783440000;7834400
783460000;7834600
783490000;7834900
783500101;7835001
783500102;7835001
783500103;7835001
783540101;7835401
783540102;7835401
783540103;7835401
783560101;7835601
783560102;7835601
783560103;7835601
783560104;7835601
783580101;7835801
783580102;7835801
783580103;7835801
783580104;7835801
783580105;7835801
783580106;7835801
783580107;7835801
783580108;7835801
783580109;7835801
783580110;7835801
783610101;7836101
783610102;7836101
783610103;7836101
783610104;7836101
783610105;7836101
783610106;7836101
783610107;7836101
783610108;7836101
783610109;7836101
783610110;7836101
783610111;7836101
783610112;7836101
783610113;7836101
783610114;7836101
783610115;7836101
783610116;7836101
783610117;7836101
783610118;7836101
783610119;7836101
783610120;7836101
783620101;7836201
783620102;7836201
783620103;7836201
783620104;7836201
783620105;7836201
783620106;7836201
783620107;7836201
783620108;7836201
783640000;7836400
783660000;7836600
783670000;7836700
783680000;7836800
783720101;7837201
783720102;7837201
783720103;7837201
783720104;7837201
783720105;7837201
783720106;7837201
783720107;7837201
783720108;7837201
783800101;7838001
783800102;7838001
783810000;7838100
783820000;7838200
783830101;7838301
783830102;7838301
783830103;7838301
783830104;7838301
783830105;7838301
783830106;7838301
783830107;7838301
783830108;7838301
783830109;7838301
783840000;7838400
783850000;7838500
783890000;7838900
783910000;7839100
783960101;7839601
783960102;7839601
783960103;7839601
783970101;7839701
783970102;7839701
783970103;7839701
783980000;7839800
784010101;7840101
784010102;7840101
784010103;7840101
784010104;7840101
784020000;7840200
784030000;7840300
784040000;7840400
784060000;7840600
784070000;7840700
784100000;7841000
784130000;7841300
784150000;7841500
784160000;7841600
784170000;7841700
784180101;7841801
784180102;7841801
784180103;7841801
784180104;7841801
784180105;7841801
784180106;7841801
784200000;7842000
784230101;7842301
784230102;7842301
784230103;7842301
784230104;7842301
784230105;7842301
784230106;7842301
784230107;7842301
784230108;7842301
784230109;7842301
784230110;7842301
784230111;7842301
784230112;7842301
784230113;7842301
784230114;7842301
784230115;7842301
784230116;7842301
784310000;7843100
784370000;7843700
784390000;7843900
784400101;7844001
784400102;7844001
784400103;7844001
784400104;7844001
784400105;7844001
784400106;7844001
784400107;7844001
784400108;7844001
784400109;7844001
784400110;7844001
784400111;7844001
784400112;7844001
784420000;7844200
784430000;7844300
784440000;7844400
784510000;7845100
784550101;7845501
784550102;7845501
784550103;7845501
784600000;7846000
784640000;7846400
784650000;7846500
784660000;7846600
784700000;7847000
784720000;7847200
784740000;7847400
784750000;7847500
784780000;7847800
784810101;7848101
784810102;7848101
784810103;7848101
784810104;7848101
784810105;7848101
784810106;7848101
784810107;7848101
784810108;7848101
784840000;7848400
784860101;7848601
784860102;7848601
784900101;7849001
784900102;7849001
784900103;7849001
784900104;7849001
784900105;7849001
784900106;7849001
784900107;7849001
784900108;7849001
784900109;7849001
784900110;7849001
784900111;7849001
784900112;7849001
784970000;7849700
784980101;7849801
784980102;7849801
784980103;7849801
784980104;7849801
784980105;7849801
784980106;7849801
784980107;7849801
784980108;7849801
784980109;7849801
784980110;7849801
784980111;7849801
784980112;7849801
784980113;7849801
